"ROW_ID"	"AASTA"	"JYKOOD"	"EMTAK"	"Sektor_nr"	"Sektor_txt"	"Klaster"	"KOV"	"Maakond"	"Ettevotte_suurusklass"	"Kaibevarad"	"Raha"	"Lyhiajalised_nouded"	"Lyhiajalised_finantsinvesteeringud"	"Varud"	"Pohivarad"	"Pikaajalised_nouded"	"Pikaajalised_finantsinvesteeringud"	"Kinnisvarainvesteeringud"	"Materiaalne_pohivara"	"Immateriaalne_pohivara"	"Varad_kokku"	"Lyhiajalised_kohustused"	"Lyhiajalised_volad"	"Lyhiajalised_laenud"	"Pikaajalised_kohustused"	"Pikaajalised_volad"	"Pikaajalised_laenud"	"Kohustused_kokku"	"Omakapital"	"Kohustused_Omakapital_kokku"	"Myygitulu"	"Muud_aritulud"	"Muud_arikulud"	"Toojoukulud"	"Arikasum"	"Intressikulud"	"Aruandeaasta_kasum"	"ds_Kaibevarad"	"ds_Raha"	"ds_Lyhiajalised_nouded"	"ds_Lyhiajalised_finantsinvesteeringud"	"ds_Varud"	"ds_Pohivarad"	"ds_Pikaajalised_nouded"	"ds_Pikaajalised_finantsinvesteeringud"	"ds_Kinnisvarainvesteeringud"	"ds_Materiaalne_pohivara"	"ds_Immateriaalne_pohivara"	"ds_Varad_kokku"	"ds_Lyhiajalised_kohustused"	"ds_Lyhiajalised_volad"	"ds_Lyhiajalised_laenud"	"ds_Pikaajalised_kohustused"	"ds_Pikaajalised_volad"	"ds_Pikaajalised_laenud"	"ds_Kohustused_kokku"	"ds_Omakapital"	"ds_Kohustused_Omakapital_kokku"	"ds_Myygitulu"	"ds_Muud_aritulud"	"ds_Muud_arikulud"	"ds_Toojoukulud"	"ds_Arikasum"	"ds_Intressikulud"	"ds_Aruandeaasta_kasum"	"SKP_jooksevhindades"	"SKP_nominaalkasv"	"SKP_pysivhindades"	"SKP_reaalkasv"	"Tarbijahinnaindeks"	"Keskmine_kuupalk"	"Palgakasv"	"Tooviljakuse_kasv"	"sektori_likviidsus_protsentiil"	"sektori_likviidsus_n"	"sektori_struktuur_protsentiil"	"sektori_struktuur_n"	"sektori_efekt_protsentiil"	"sektori_efekt_n"	"sektori_tasuvus_protsentiil"	"sektori_tasuvus_n"	"KOV_likviidsus_protsentiil"	"KOV_likviidsus_n"	"KOV_struktuur_protsentiil"	"KOV_struktuur_n"	"KOV_efekt_protsentiil"	"KOV_efekt_n"	"KOV_tasuvus_protsentiil"	"KOV_tasuvus_n"	"maakonna_x_klastri_likviidsus_protsentiil"	"maakonna_x_klastri_likviidsus_n"	"maakonna_x_klastri_struktuur_protsentiil"	"maakonna_x_klastri_struktuur_n"	"maakonna_x_klastri_efekt_protsentiil"	"maakonna_x_klastri_efekt_n"	"maakonna_x_klastri_tasuvus_protsentiil"	"maakonna_x_klastri_tasuvus_n"	"klastri_likviidsus_protsentiil"	"klastri_likviidsus_n"	"klastri_struktuur_protsentiil"	"klastri_struktuur_n"	"klastri_efekt_protsentiil"	"klastri_efekt_n"	"klastri_tasuvus_protsentiil"	"klastri_tasuvus_n"	"suurusklassi_likviidsus_protsentiil"	"suurusklassi_likviidsus_n"	"suurusklassi_struktuur_protsentiil"	"suurusklassi_struktuur_n"	"suurusklassi_efekt_protsentiil"	"suurusklassi_efekt_n"	"suurusklassi_tasuvus_protsentiil"	"suurusklassi_tasuvus_n"
999999900026	2023	11497306	22111	18	"Metalltoodete tootmine, v.a masinad ja seadmed"	"k4_4"	784	37	2	7337.68585836515	7645.25452861562	723.990611732006	748.933269642293	9111.21240351349	4515.27268392965	5758.0104819499	9216.40811255202	9042.60309413075	522.716734558344	7119.31883823127	9782.41071570665	5340.58900782838	3185.15863269567	7440.28963614255	3923.32047224045	5266.57596928999	2558.72457055375	9433.63497965038	696.874530985951	8474.08407134935	3510.32044971362	99.4437979534268	1336.14000165835	4703.14682461321	1680.28967455029	441.873604431748	4889.98463843018	8816.49139570072	1227.40298276767	2263.57865612954	4428.85990953073	2047.8267618455	5741.94083688781	3633.91198916361	1448.37378291413	5990.9176803194	1064.2701596953	6600.28888843954	8986.4022587426	3567.77427252382	2571.93193305284	4105.29410699382	6569.64083667845	8885.91312337667	7685.48508174717	688.875345513225	7108.1693796441	4877.62020202354	3864.87785726786	2653.24290841818	7132.40083539858	4129.48343902826	2514.07803501934	6104.88419188187	727.928418200463	5662.59664250538	8399.24005791545	9023.34762737155	5891.95197215304	3721.28861956298	9962.28380827233	8564.45745797828	2901.8970951438	5967.5721055828	7363.65825636312	1489.04823698103	7225.49084573984	4762.40588817745	533.730064053088	5155.22634377703	8312.55608936772	9599.75057747215	8503.50223248824	2131.73682568595	2945.96575666219	8896.86426147819	8872.00987664983	9083.45578005537	128.638972528279	9363.9749661088	3685.43716846034	2660.37925379351	744.018193800002	3747.99913726747	3331.9217665121	1834.80122126639	9053.65312239155	5096.29184147343	3519.2251089029	1492.24809138104	4832.90727250278	5039.00094889104	6474.46631453931	3596.04846220464	4071.26480480656	2704.43015964702	439.81903931126	3012.63915142044	9531.42463928089	8837.83022640273	645.614585373551	4467.31701260433	6819.08056139946
999999900027	2023	12137458	46511	65	"Kinnisvara"	"k4_3"	198	37	2	2492.0902447775	885.278596542776	6643.98372638971	8255.26937143877	5791.91455617547	685.729614924639	583.505772519857	8207.69006386399	8700.89775417	5666.94509005174	8623.91529604793	8668.2060896419	386.937616858631	7099.45454727858	1631.49742642418	2647.98573451117	7426.91890569404	231.036830227822	6608.67036087438	1093.41631410643	9193.09206074104	9413.4049769491	8526.97200607508	134.863106068224	6312.31174105778	9307.19135794789	4452.84658577293	8189.87642414868	2964.76884046569	1009.41082229838	1958.62830150872	2406.22500656173	3073.28742928803	4897.93165121228	2117.07697017118	2286.49005759507	1859.68400910497	7200.63474494964	2188.17627755925	8596.35569388047	7861.07331514359	5598.1529969722	5358.31166664138	6637.82995427027	1687.4692030251	2531.29044082016	5192.50627839938	7103.45959756523	4894.09737056121	4723.10355398804	7173.69557125494	8445.83189347759	4573.92189418897	2778.65965617821	9081.27340255305	9322.0153870061	6086.13573480397	6144.99687915668	8002.17672018334	3972.81644400209	4634.13327001035	5302.77830781415	9696.49416627362	8913.19131478667	2997.32383107767	5393.70557991788	7367.73413373157	1292.24694799632	4784.40837934613	4890.85700828582	5363.33773983642	5270.20880021155	7266.28844160587	7648.84035335854	2282.33074536547	4131.09923247248	2516.23831223696	1926.10439378768	6006.9692088291	4046.88655864447	5775.24132328108	2810.397320427	9417.36599197611	7920.36838131025	6966.69818134978	162.776301149279	8333.7390422821	2848.31055207178	1652.7282516472	3028.36510585621	7075.75218286365	215.411914978176	4099.68192689121	2714.65360652655	6645.48864588141	646.599258761853	7357.08437627181	4773.64087710157	8130.81895699725	5176.52519280091	4415.09004682302	7905.67856281996	9297.17065999284	1276.6210664995
999999900028	2023	10477604	2401	32	"Ehitus_1"	"k4_2"	784	37	3	7581.5127696842	4602.13505197316	5936.6288385354	6840.21965833381	9587.65876479447	2094.88645894453	1246.2590332143	3860.90920306742	6102.77601750568	665.78705329448	2336.16138808429	2085.31494950876	2601.85793275014	3366.13724241033	2131.0987463221	1425.37561012432	3853.31428842619	8435.05524331704	3241.77996022627	4240.27510453016	5230.00748129562	9474.1859450005	975.322783924639	9422.19843855128	7013.62747233361	1609.07696234062	4110.1671452634	5223.64751435816	811.977130360901	8716.30861889571	7133.75119725242	3372.80886014923	9073.64871585742	9489.04381366447	7109.49348052964	4933.49540745839	878.351621795446	2337.89341757074	357.947160955518	8077.37325550988	2496.28754565492	9721.66548715904	2964.58058292046	2731.24450584874	1748.0857600458	2396.07442170382	3728.26358070597	4746.3903343305	243.303698953241	8496.02828500792	3803.35360299796	5090.98298614845	4145.04060056061	8416.27213871107	1839.47536861524	2760.45675156638	1726.61700285971	2044.86603150144	8758.78917286173	243.525761179626	6918.70337352157	873.368284665048	9024.45119805634	5960.1122350432	1033.27218210325	8824.90335032344	8233.37621288374	5424.90352177992	1302.39250371233	4478.60798798501	4293.70546014979	6864.22941274941	4710.25060862303	5037.65932517126	1467.8463106975	9686.03869667277	6343.32174668089	5870.79091928899	5803.91875235364	1726.75055451691	6359.06474199146	1415.67900776863	8246.18131155148	9431.22003460303	1917.12539177388	3448.38278600946	9637.82161939889	145.928279962391	1318.59862012789	4801.42738670111	2926.77853954956	5334.60814505816	5522.65691570938	8720.8418850787	3488.56490105391	3441.90821517259	4670.0486028567	6497.69459152594	2834.2666127719	4821.44827255979	8545.48038449138	9418.9305161126	9217.1893059276	7531.11119382083
999999900029	2023	12212319	1501	67	"Arvepidamine"	"k4_4"	784	37	3	2514.25238326192	4040.35313520581	2213.02686259151	2566.54164753854	4102.00875252485	5269.5327042602	7299.18015189469	1539.50619976968	3480.21426703781	6897.68095966429	6955.62068140134	6269.93728103116	2637.71502999589	7995.33196957782	3368.57309797779	6394.2297315225	7765.96138253808	4129.0751285851	6785.91234143823	3231.9670310244	1195.67037094384	7994.83997747302	3870.05669530481	9972.59708819911	9310.54063374177	3262.1385040693	9963.13733747229	8224.69099890441	6933.87676496059	1908.78563793376	9301.31165543571	1671.711076051	1344.19982554391	2293.35875250399	6971.81880008429	7730.63881322742	5803.2081159763	5675.64423196018	9135.09453646839	7185.48007309437	9135.60849614441	8949.36555298045	9287.47053258121	1842.82317291945	2306.05909600854	1883.29412369058	6372.41037096828	9688.28198267147	3357.18512302265	9017.47622294351	306.209393311292	2585.39993781596	9525.07704729214	4606.34023183957	3618.58122516423	8717.30614919215	8180.89962936938	8169.39831478521	9868.89942782	271.496823988855	117.142193485051	3342.17373514548	7847.41051262245	5668.88583125547	1716.74222452566	9977.07056580111	6105.3215013817	532.20791509375	8534.82089703903	7461.05933794752	2210.07050480694	7664.32138392702	4216.19126573205	2879.66187344864	3594.15202401578	2724.53466663137	8794.84192235395	8894.20804334804	4075.40344400331	8576.92479621619	3116.93182447925	9194.4248159416	9182.84549610689	2314.69420716166	8389.26789350808	9543.28649211675	3471.99036274105	9868.09935187921	4547.34924482182	2439.38525905833	4356.59387381747	5383.69314279407	4205.45930042863	707.007658202201	7038.67797274143	9228.81631646305	4596.22540744022	7829.64726211503	96.6478837653995	1125.34832907841	4152.09713159129	6630.455176346	7118.59003873542	7161.51619562879
999999900030	2023	16210866	77321	65	"Kinnisvara"	"k4_4"	793	37	1	5806.54342425987	4103.54667110369	1393.27724929899	2626.02914823219	8571.71603944153	7898.64122401923	7661.49687115103	9745.9849761799	5324.06179467216	2355.84125155583	5778.35770323873	3379.56889532506	2796.42357025295	432.68593493849	2795.98941095173	6775.42002405971	7697.53142027184	464.425613172352	6387.89226999506	5823.6732846126	2640.1267410256	6202.91047962382	4695.95592236146	3773.95746298134	4686.47256726399	2193.37081536651	8081.17352658883	2384.92400385439	3323.96103069186	1151.4012189582	5177.94914077967	6255.96166355535	2011.01937098429	6990.17393169925	5955.63312759623	8849.75905297324	8881.24685967341	3803.95862273872	3454.60840268061	2201.02821243927	2402.33104908839	7612.23698500544	9563.09202127159	4926.61428870633	7528.03201787174	5158.34455378354	1041.30142601207	5138.25907139108	5339.58128653467	8147.48581964523	5214.19376134872	4346.57069155946	8236.41675757244	8240.75921438634	5026.51877468452	1647.02437119558	9400.18435241655	453.717748168856	1326.35474205017	6850.21447017789	5354.64496351779	8673.72501641512	933.126672171056	7177.55417106673	9621.52108550072	5285.32208641991	8454.0046332404	5814.95255930349	6345.79770732671	9700.00461675227	3033.91673136503	5821.13055279478	9039.36944901943	5583.99090310559	7047.74693818763	7975.41372245178	9396.45609119907	1196.07841596007	7883.39776685461	7405.96157498658	826.298729516566	2648.14554480836	733.156255446374	2746.60345632583	8825.09093498811	1392.1006815508	8607.66704427078	3147.11285289377	9453.01635889336	3357.00025549158	3786.26588964835	8007.92646594346	3955.76481940225	1916.77395487204	5878.1705214642	5074.60708031431	2625.23423181847	5515.16317063943	3553.78236388788	3410.24356195703	89.6499468944967	9416.30713408813	2146.71981520951	6506.39700703323
999999900031	2023	11743562	43999	49	"Jaemüük posti või interneti teel"	"k4_2"	784	59	1	9786.3379237242	1080.91617468745	8845.36370169371	560.757494531572	1607.25262248889	4594.87987682223	6358.06099278852	6581.09485637397	4663.52842049673	9726.37265454978	5111.33431456983	549.20403752476	4244.15483837947	1219.52026849613	1157.64077287167	4010.45233709738	1909.65462941676	5786.73554351553	4467.31072850525	6156.91737737507	6461.46276267245	9604.29381579161	3279.93209008127	2533.06529251859	3576.66058465838	6081.26663835719	731.188338249922	1574.74263571203	7354.85424520448	6084.60334828123	7625.49999170005	3331.76355576143	5272.71425584331	7381.10789097846	490.751843899488	7401.99849242344	1392.27865030989	6355.23742530495	2408.75682327896	1871.47974967957	8646.06654737145	3122.15319136158	9836.13651944324	1883.27273819596	1670.9546209313	6763.05927103385	735.149728134274	9005.83083508536	4908.79001561552	7897.73416006938	2637.48623430729	7416.53907112777	3981.17481498048	4203.66353821009	1810.80670561641	1099.49894715101	5943.51571751758	6664.53686077148	3288.4010556154	3521.18723792955	4362.02334007248	7208.21822294965	105.354047846049	4845.34336486831	3018.23984831572	2556.71457154676	9881.34706858546	9164.96655670926	8910.38110945374	2393.0527921766	9768.79701949656	4698.08270456269	1178.35924727842	9517.85381417722	6833.85400334373	7095.36612965167	6523.57301209122	7605.72513798252	5340.72034992278	5545.05849024281	7731.52967216447	6253.72706446797	8781.01696260273	4952.17155432329	6192.2817165032	9290.29900114983	4580.34672308713	8773.69699766859	893.000361975282	4540.56897200644	8513.73667363077	3115.25888042524	6528.84960873052	8232.46434563771	9196.26911636442	78.085376881063	9985.80709798262	8775.31387843192	8245.91077631339	2292.04145725816	8071.63130957633	2214.87851347774	6028.3859516494	4099.10059766844
999999900032	2023	10000615	86221	67	"Arvepidamine"	"k4_3"	793	37	3	7870.64792821184	8546.29449779168	1038.10829808936	7258.31821328029	6737.30977578089	4279.3895304203	715.485212858766	5384.7294789739	3320.05723845214	4433.35392512381	8956.38655405492	5713.80949113518	6282.39017212763	7306.28984281793	2747.33097525313	8350.63789505512	4307.50817293301	799.963581375778	5861.52903269976	8833.34164507687	2870.47949386761	2551.15122301504	6170.77259114012	7093.63447967917	9482.5166859664	5580.5879062973	8420.35997193307	4147.40418782458	8536.6709693335	5126.30031909794	7488.41333203018	4164.29726872593	93.8624329864979	419.161689933389	6210.69017099217	9320.83743158728	8091.11600276083	1737.99268435687	7438.11716325581	3547.67976561561	8416.36314755306	2687.2147875838	5454.4689366594	4163.23775425553	8541.73864237964	3684.46364300326	5340.64536914229	5978.91270648688	2426.57174589112	8619.98095177114	1660.53713066503	3847.02518582344	1786.76560521126	4004.77424263954	7293.96924609318	7038.45092095435	2396.0513388738	8121.89413001761	409.997617825866	4411.10760904849	310.617003124207	4432.66242509708	8088.85567588732	4986.0837077722	2095.90761456639	3335.1759891957	3924.75429456681	9147.17585779727	8850.76857404783	9691.51289667934	4244.72765531391	9533.94549433142	6798.16908668727	2398.3679083176	7526.92407928407	5831.64042793214	8951.6486460343	4532.78661239892	3965.0444407016	3216.73514321446	7248.39150672778	3252.73567112163	3247.57585534826	2162.73681726307	2523.13020639122	2554.32619247586	9113.26460074633	2444.07925056294	9838.96591933444	5534.85349519178	7393.38930696249	2577.85878609866	8440.82244671881	232.774461619556	4358.44913357869	2100.48893466592	8869.1697223112	9027.58684242144	3863.60484408215	1472.28333167732	9581.1958797276	3681.66823405772	9998.1665587984	3794.57637900487
999999900033	2023	11287508	82991	32	"Ehitus_1"	"k4_4"	784	37	3	5958.1748675555	701.496149413288	580.050426069647	2710.68479400128	2141.62519667298	7185.41241250932	3075.40753623471	4858.96296100691	3248.88429138809	6246.90549215302	8467.73695899174	1825.09033475071	8170.99152132869	314.604258164763	6547.47790656984	2409.59723014385	9623.12108837068	7135.25705970824	6340.41582467034	8148.51677278057	7624.07173169777	1859.41702220589	6280.53046064451	4828.26665742323	3482.63691877946	7817.63191102073	8297.36668150872	8171.79230507463	9868.04243642837	3380.88412303478	3900.09322902188	1896.98637463152	2115.68316677585	4808.6402961053	2236.06172949076	8307.41192447022	9390.11412207037	3567.5471322611	3767.00148219243	5259.94600495324	7274.42421251908	4751.86973810196	3101.83655936271	4773.60609220341	5629.99145360664	6814.5210086368	3185.03954447806	9652.13554911315	3883.93923873082	7694.03621787205	4830.74694639072	5821.2888520211	9758.38839076459	6994.04510902241	7686.62821967155	8911.25850146636	4613.78272855654	7543.02536603063	739.057722967118	4628.6820108071	4143.47761776298	741.354590281844	844.353619031608	425.188147928566	1312.05365294591	9361.64484824985	6078.57945375144	6193.29737965018	3527.27328659967	7762.50218972564	9478.96042605862	2651.98214678094	224.541178904474	3434.16998861358	7782.11768716574	5335.2945507504	8199.91566473618	1847.29660162702	4213.0816867575	5544.15955441073	6597.55338914692	8427.54992190748	3183.73188609257	1603.91770303249	1761.66845951229	5794.84573332593	7799.2721600458	9182.74379568174	7230.01316189766	3042.97876078635	5911.683968734	9681.1229432933	958.999609574676	2820.07268862799	7387.04770570621	9720.20978108048	5362.84186411649	1758.9608556591	3825.86942752823	9089.79264786467	1154.78846710175	5329.31551104411	2099.21259898692	1805.14073930681
999999900034	2023	16047248	85591	65	"Kinnisvara"	"k4_4"	NA	64	2	2363.93050290644	7892.31878006831	5132.6153613627	9519.55938944593	4005.61408139765	8843.66177488118	2329.66761570424	6562.82149022445	8628.63766727969	2417.86145837978	173.061639070511	4978.25371101499	3838.36518973112	1792.34777810052	8668.27678633854	6394.77144926786	2234.1676033102	4995.08450971916	8712.17535343021	4442.15170340613	7988.11509506777	1776.51623962447	3595.57592542842	3648.00597075373	4541.810892988	7838.23151607066	1994.92571875453	6280.14492802322	5167.23943641409	3453.73883843422	8270.68422688171	5158.8519057259	8788.48462598398	8396.39178244397	2575.53722709417	4626.80703727528	2302.90776118636	9337.64654677361	4190.61344815418	918.592633679509	1241.72473791987	4528.31703238189	7080.51345776767	9226.86270670965	3772.41979818791	4350.89615639299	6178.65875596181	2574.59827233106	9615.82395480946	6541.3351287134	3257.27710267529	6094.30709853768	8111.26056592911	4023.16398452967	969.936195760965	7045.13871809468	8618.17644676194	3444.32628015056	8940.38367783651	1274.38250929117	6973.75323390588	8623.55545395985	1847.35060902312	5244.96687343344	5707.62734627351	2556.16692826152	7574.33619350195	4972.81971853226	1249.54130034894	3962.79575768858	1468.52604812011	1122.25614720955	5383.15098965541	8423.9291632548	2949.86454304308	3543.3468176052	7147.14889647439	6609.5138550736	1557.31899896637	664.777494966984	5641.65783813223	6854.55945320427	5506.38670101762	3278.4759788774	7048.2869935222	5844.87105254084	3032.65949478373	2077.91285356507	9368.56243293732	7617.29192920029	4879.68182424083	6224.43220345303	23.9250506274402	623.773690313101	9597.41502301767	8107.63171175495	4958.32946384326	6180.14001054689	2676.859900821	1714.35479540378	2072.09013169631	1944.22076689079	2107.88156371564	6210.4266625829
999999900035	2023	11264408	86211	4	"Metsakasvatus"	"k4_4"	338	71	2	9064.39964193851	9925.98414188251	6142.35545275733	9231.08458984643	8617.45618982241	2277.60861627758	7632.72567884997	4996.47983815521	1477.19829808921	7882.64138624072	4697.89407448843	2332.95956626534	202.124749775976	574.41791286692	1048.40657673776	4485.88555678725	7352.99452440813	1892.14556943625	1680.26035418734	8994.88571099937	7657.78039814904	5871.34547065943	7059.43883163854	2992.68240574747	6436.28389108926	4193.3576692827	1861.22116399929	9228.91860827804	5832.92988827452	7072.81910115853	9134.74751636386	4115.53963087499	1749.66137623414	8188.76887671649	7793.17879583687	8297.91038995609	304.363376926631	5063.17536113784	9903.26987113804	6302.95271286741	5776.64606506005	943.010638002306	4597.8865493089	2952.33467128128	4504.57868631929	4772.76214398444	7193.14349349588	885.488579515368	8644.87180253491	8375.62553351745	9253.63896647468	5256.70211296529	2872.96115653589	6962.32789196074	1396.46978816018	5297.67885571346	2000.92414626852	7775.91342572123	591.435844544321	859.907292760909	4327.41426164284	7961.40552731231	1536.00728372112	3124.7199838981	6640.69391554222	1677.66871396452	9669.81122270226	3916.72628000379	9675.47222971916	3651.13343577832	2737.2173522599	2386.30619831383	5029.95980670676	6099.17977824807	9302.71822726354	9728.5147360526	527.560589835048	4856.59265192226	753.860066179186	6312.97201151028	4069.18552471325	2994.26772166044	8065.82051562145	3797.76281770319	5334.83976731077	9220.60685697943	8847.94483659789	9800.59560853988	5992.94338142499	1763.32382950932	9445.01857971773	2942.66103301197	4893.46323302016	7983.3169770427	7572.31540279463	5573.71825911105	9983.46528969705	3427.44465218857	7667.47537534684	2492.5124947913	2828.95538955927	4028.78529857844	9421.16161575541	7557.24309245124
999999900036	2023	12038695	68201	65	"Kinnisvara"	"k4_3"	784	68	3	6324.12402890623	9337.11514575407	5075.3583596088	1714.60170298815	1267.85660162568	2380.14708971605	4827.34609162435	4254.39194310457	8368.60271869227	4445.23889105767	4705.10958461091	567.654811311513	468.956686090678	3487.88004368544	146.054669748992	301.565481349826	7322.66294537112	12.8207774832845	9688.51218931377	1519.43718083203	546.89577082172	3246.26983609051	7889.28507594392	8671.09776008874	5529.51025543734	1024.74370738491	4487.86069173366	619.66854147613	8171.30834795535	2985.82020681351	4373.00857622176	9380.67756593227	8235.7577374205	5824.90626489744	1130.96249522641	5684.42474817857	5300.17936369404	5137.12659245357	2614.08096645027	6527.10862690583	8778.12106860802	1648.53996131569	6616.59350385889	2394.78817908093	3136.7720128037	5862.56424896419	3883.18160548806	4660.69659451023	1168.48607780412	2084.68596218154	5605.58849247172	1658.45380863175	4625.18839398399	413.358951918781	5501.18504324928	3369.41414047033	8378.34748672321	6054.32215379551	4036.34537244216	5038.28816814348	1914.9696547538	3438.03527532145	4728.46562508494	7908.23503397405	402.877507731318	6049.73012348637	6672.29199083522	8050.07398594171	3199.78221552446	2005.41462749243	4605.97831057385	5037.03218419105	9468.63922988996	3710.85960650817	8086.93666243926	4639.85707610846	9279.37452215701	2499.23754716292	3354.28990889341	2908.66608032957	1991.89691338688	1770.23131167516	6502.20738258213	3239.88086543977	6881.32278621197	8004.92103444412	7101.74704203382	8274.46489827707	1670.47055903822	5124.5459378697	9371.41621252522	8099.88837689161	1772.68962142989	5349.17024895549	7585.35737870261	5766.15928672254	7112.12829686701	8407.79347345233	680.545130744576	2183.56975587085	4801.66660156101	7086.94491768256	2512.4684209004	8100.05233157426
999999900037	2023	12930027	52219	65	"Kinnisvara"	"k4_2"	651	74	2	6375.71099447086	7496.93582300097	9134.28188301623	6482.70293138921	8599.65084120631	6424.90099882707	7539.41874252632	5180.47778401524	1865.48886355013	318.145758938044	4284.67888617888	6461.01734368131	3358.561063651	508.883155416697	5896.17332676426	5579.3664092198	671.384439337999	2605.18613271415	9199.49661009014	8825.9208528325	6773.44381576404	3039.40431913361	6649.16202891618	8116.64326814935	881.717619486153	6773.4309611842	4672.1719019115	8186.53978640214	9361.27696884796	9680.18671264872	8647.5621513091	9589.62806500494	4742.88701312616	5014.14159312844	5878.53901088238	9863.80480928347	5583.78482470289	7423.51728025824	8821.12342631444	5109.01945177466	1065.28980657458	2636.37563912198	9720.81491723657	4227.9096855782	5542.07283072174	9551.94198293611	1132.52430455759	7213.9008785598	2457.068155054	6085.05203388631	1785.53035715595	7483.73741749674	8308.08996921405	8758.67583556101	3344.58481287584	9035.83946637809	1573.91857123002	6650.40965424851	7.81003618612885	7979.12423731759	3829.99093737453	2946.08734315261	839.142575860023	1337.26841770113	6807.36303795129	8416.01163614541	5409.24919536337	8320.2649676241	9405.81314498559	9669.06379908323	6142.5033188425	2047.20214009285	6982.90585074574	650.557626504451	9681.82099517435	2566.37914571911	8514.56359727308	9632.94128188863	7639.46441467851	7353.09942159802	6025.61738807708	4503.79982823506	7120.14487711713	5631.38796947896	7008.26685177162	8325.47457655892	4065.55028399453	5706.86614373699	7659.5602161251	7851.52128897607	5946.17821741849	7547.33884939924	3004.52853320166	2881.58870534971	5001.10720749944	5013.78395361826	1857.72533994168	5240.32270070165	8683.63915244117	1341.47055679932	4797.5083719939	8209.18945362791	8050.75209820643	6132.16385710984
999999900038	2023	11895433	70211	4	"Metsakasvatus"	"k4_2"	796	79	2	2172.1912571229	5579.47649620473	6046.17912787944	1658.95080193877	1847.87761885673	7832.92746404186	5978.48437959328	1665.0032508187	6762.32498837635	4814.19297633693	5533.18534512073	4828.18592106923	204.497219529003	8744.18843071908	2968.16708287224	4158.48662843928	1861.9028152898	1446.82137528434	146.105571184307	920.606656000018	3772.10609382018	8319.80825867504	4294.9908412993	7375.61415182427	6453.65476841107	4397.78910484165	3122.42202926427	371.745377779007	4210.79086605459	5176.74532486126	9765.13349916786	5447.34640279785	5818.02300876006	9705.26518300176	3381.08657626435	6649.37862195075	2998.04027657956	1207.82037265599	8472.87904471159	5688.66513669491	4682.930377312	1110.15036702156	5420.16094783321	2674.44842029363	9941.0664034076	6216.63034660742	2814.77881362662	9116.50251131505	7587.78014453128	3439.36381861567	9723.2205234468	1074.97742632404	4791.09294246882	7156.53648599982	9239.03975868598	9802.21134610474	4510.16368111596	9845.89494764805	5727.84516727552	2248.01616743207	6411.4222722128	4243.75977134332	4253.6968877539	6779.39900197089	1331.18792902678	5515.54058911279	3352.6050276123	2676.30803864449	1273.01290631294	8118.71427576989	5829.4270769693	8566.07989873737	3914.28621020168	2974.70179619268	805.772810708731	1884.21404920518	8573.20262584835	4188.28314635903	3530.11839091778	452.686331700534	9217.03453408554	5594.08816043288	6176.07356980443	2731.29891138524	1534.72614940256	7966.16764273494	6475.09076632559	3700.42510097846	3782.9114147462	4667.80867427588	501.059463713318	903.846409637481	4369.10005751997	7600.12868558988	2330.72849689052	5000.76093710959	7471.14430880174	6089.53011222184	8130.43941743672	7284.8682035692	1589.97850492597	3181.62156967446	327.881034463644	6871.30173901096
999999900039	2023	12255754	70221	69	"Juhtimisalane nõustamine"	"k4_3"	784	56	1	135.862559545785	6217.34547428787	6381.8056602031	2206.97115641087	9643.35368946195	8510.27103839442	2661.40658874065	9715.5376826413	2297.21951764077	260.118343867362	5225.79422686249	8764.98220488429	243.838676251471	6135.56545460597	4282.00378082693	6007.00946059078	1214.75724969059	1983.93924860284	1944.86198248342	3009.05238371342	6896.2654680945	2015.55759413168	2274.82155896723	9513.00463406369	4478.30435354263	3960.51270188764	7551.61097738892	4824.86392371356	9785.08044732735	8020.86882293224	6024.84214119613	1220.67634947598	2487.8949043341	6209.85275832936	4775.16824379563	7519.36257816851	9396.03305887431	5812.27404763922	3130.1685795188	5676.83584755287	7993.18302422762	8478.59274828807	3008.82891053334	5030.54861677811	6428.34940925241	1669.60390750319	8138.07802041993	6721.31411032751	7093.31108490005	8293.93313266337	4937.7332511358	3541.07507271692	9257.83122889698	8607.80571354553	1313.26947826892	8103.92594430596	5482.46425110847	4164.91200681776	4876.04745663702	6963.38147390634	9986.34987743571	246.714963577688	4861.32269725204	7586.01088542491	4157.80504001305	8167.54901548848	8521.34922519326	4098.80535211414	4854.84446864575	8883.56348033994	9346.20088431984	4148.84943282232	2277.44469884783	278.934307862073	5632.13039655238	9222.82704152167	3881.05463935062	1416.92464705557	3938.59936855733	4773.81987031549	2962.89624180645	9505.54467504844	7330.27527108788	4996.35400250554	5063.30398842692	1719.31400429457	6128.83392721415	2504.65684104711	4124.233298935	9348.40032598004	5339.92403419688	9181.09480990097	108.632119372487	7797.18254227191	9706.84232655913	6866.41135951504	4517.93880900368	8947.87948345765	4140.8208408393	6846.14241821691	6104.38252566382	572.085459716618	2462.63902168721	8707.53838913515
